time,temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),rain (mm),cloudcover (%),windspeed_10m (km/h),winddirection_10m (°),soil_temperature_0_to_7cm (°C)
2021-07-07T20:00,21.8,87,19.6,915.7,0,21,9.4,263,23.8
2021-07-07T21:00,21.2,90,19.5,914.9,0,31,9.1,261,23.4
2021-07-07T22:00,20.8,92,19.5,915.3,0,38,10.1,268,23.1
2021-07-07T23:00,20.5,94,19.5,915.2,0,63,9.7,274,22.9
2021-07-08T00:00,20.4,94,19.4,916,0,100,9.7,274,22.8
2021-07-08T01:00,20.5,93,19.4,916.8,0,100,11.5,274,22.8
2021-07-08T02:00,21.3,89,19.3,917.2,0,100,14.9,285,23.3
2021-07-08T03:00,22.7,79,18.9,917.3,0,100,15,291,24.4
2021-07-08T04:00,24.1,73,18.8,917.4,0,100,13.9,295,25.5
2021-07-08T05:00,25.4,66,18.7,917.4,0,100,13.4,294,26.6
2021-07-08T06:00,26.8,60,18.4,917.9,0,100,12.5,288,28.1
2021-07-08T07:00,26.3,61,18.1,917.3,0,100,11.9,284,28
2021-07-08T08:00,26.5,60,18.1,916.7,0,100,11.1,283,28
2021-07-08T09:00,27.6,56,17.9,915.5,0,100,11,281,28.9
2021-07-08T10:00,27.7,55,17.9,914.3,0,80,8.8,282,28.9
2021-07-08T11:00,27.3,57,18.1,914,0,72,10.8,274,28.6
2021-07-08T12:00,26.2,64,18.8,915.1,0.3,100,11.2,266,28
2021-07-08T13:00,24.4,73,19.2,915.1,0,59,5.8,300,26.9
2021-07-08T14:00,23.1,80,19.4,914.8,0,51,7.2,288,25.8
2021-07-08T15:00,22.4,84,19.6,915,0,48,6.4,286,25
2021-07-08T16:00,21.9,87,19.7,915.1,0.3,49,6.3,283,24.5
2021-07-08T17:00,21.6,90,19.9,915.3,0.2,62,6.2,280,24
2021-07-08T18:00,21.3,92,20,915.8,0.1,100,6.5,273,23.7
2021-07-08T19:00,21.3,93,20.1,915.6,0.6,83,6,253,23.5
2021-07-08T20:00,20.9,94,20,914.7,0.3,100,6.8,252,23.3
2021-07-08T21:00,20.7,96,20.1,914.4,0.4,100,8.7,246,23.2
2021-07-08T22:00,20.3,97,19.8,913.6,0.7,100,9.8,262,23
2021-07-08T23:00,20.3,97,19.8,913.4,0.3,100,7.9,267,22.9
2021-07-09T00:00,20.2,96,19.6,914.2,0,100,6.8,267,22.7
2021-07-09T01:00,20.4,95,19.7,914.7,0,100,6.9,279,22.6
2021-07-09T02:00,21.3,90,19.6,915,0,96,8.1,291,22.9
2021-07-09T03:00,22.5,84,19.7,915.1,0,90,12,291,23.6
2021-07-09T04:00,23.9,76,19.4,915.4,0,100,14.8,288,24.8
2021-07-09T05:00,25.3,69,19.3,915.7,0.2,81,15.9,274,26
2021-07-09T06:00,26.1,66,19.4,916.1,0.2,99,15.7,261,27.1
2021-07-09T07:00,25.7,66,19,915.6,0,75,14.2,263,27.5
2021-07-09T08:00,26.5,65,19.3,914.9,0,48,13.7,265,28.2
2021-07-09T09:00,27.5,63,19.8,913.3,0,57,12.5,258,29.3
2021-07-09T10:00,26.4,64,19,911.6,0.3,59,14.2,261,28.9
2021-07-09T11:00,24.2,76,19.7,911.7,2.1,100,14.1,266,28
2021-07-09T12:00,23.1,85,20.4,912.5,0.9,100,9.4,268,26.7
2021-07-09T13:00,22.3,91,20.7,913.4,0.4,100,9,265,25.6
2021-07-09T14:00,21.9,92,20.6,913.8,0.3,96,10.9,262,24.7
2021-07-09T15:00,21.6,92,20.2,914.3,0.2,89,11.5,266,24.1
2021-07-09T16:00,21.4,91,20,914.7,0.3,68,11.4,257,23.7
2021-07-09T17:00,20.9,94,19.9,914.4,0.2,61,9.6,257,23.4
2021-07-09T18:00,20.6,95,19.8,914.6,0.3,56,9.4,252,23.1
2021-07-09T19:00,20.4,93,19.2,914.1,0.2,100,10.4,250,22.8
2021-07-09T20:00,20.2,94,19.2,913.6,0.4,100,12.2,251,22.7
2021-07-09T21:00,19.8,97,19.4,912.5,0.6,98,13.6,259,22.5
2021-07-09T22:00,19.7,98,19.3,912.2,0.5,100,13.8,255,22.4
2021-07-09T23:00,19.7,98,19.4,912.3,0.4,100,13.3,251,22.3
2021-07-10T00:00,19.7,98,19.5,912.8,0.5,100,13.3,251,22.2
2021-07-10T01:00,19.9,99,19.7,913.2,0.6,100,13.8,255,22.2
2021-07-10T02:00,20.2,98,20,913.7,0.8,100,14.9,255,22.4
2021-07-10T03:00,20.3,98,20.1,914.1,0.9,100,16.2,258,22.5
2021-07-10T04:00,20.5,98,20.1,913.9,1.7,100,16,261,22.6
2021-07-10T05:00,21,98,20.6,914.1,1.9,100,17.4,263,22.9
2021-07-10T06:00,21.6,96,20.9,914.6,1.2,100,19.8,258,23.2
2021-07-10T07:00,22.8,78,18.7,914.1,0.2,100,20.6,258,23.5
2021-07-10T08:00,23.8,72,18.5,913.5,0.2,100,23.4,259,24.5
2021-07-10T09:00,23.9,72,18.5,913,0.2,95,22.4,255,25
2021-07-10T10:00,23.8,72,18.5,912,0.1,93,18.1,253,25.2
2021-07-10T11:00,23.2,74,18.4,912,0,100,18.5,246,24.8
2021-07-10T12:00,22.5,78,18.5,912.4,0,95,18,244,24.3
2021-07-10T13:00,21.8,82,18.6,913.6,0,100,17.9,242,23.7
2021-07-10T14:00,21.2,85,18.7,914.2,0.1,100,19,243,23.2
2021-07-10T15:00,20.6,90,18.9,914.6,0.8,100,18.1,247,22.8
2021-07-10T16:00,20,95,19.2,915,1,100,17.7,250,22.5
2021-07-10T17:00,19.9,93,18.8,915.1,0.2,100,18.8,250,22.2
2021-07-10T18:00,20,94,18.9,914.6,0.1,100,19.7,252,22
2021-07-10T19:00,19.7,94,18.8,914.3,0.2,100,20.5,255,21.8
2021-07-10T20:00,19.6,94,18.7,913.2,0.2,100,20.6,258,21.6
2021-07-10T21:00,19.6,94,18.7,912.5,0.2,100,19.7,261,21.5
2021-07-10T22:00,19.7,95,18.8,912.5,0.3,100,21,257,21.5
2021-07-10T23:00,19.7,93,18.6,912.3,0.1,62,21.5,260,21.4
2021-07-11T00:00,19.9,91,18.5,912.9,0,71,21.1,262,21.3
2021-07-11T01:00,20.1,91,18.5,913.4,0,79,21,265,21.3
2021-07-11T02:00,20.6,89,18.6,913.9,0,93,22,265,21.6
2021-07-11T03:00,21.5,83,18.4,914.4,0,99,26.6,268,22.3
2021-07-11T04:00,23.1,73,18,914.8,0,74,24.2,266,23.7
2021-07-11T05:00,24.5,64,17.3,915,0,74,25.9,269,25
2021-07-11T06:00,25,61,17,915.1,0,85,28.9,274,25.6
2021-07-11T07:00,24.9,62,17.1,914.4,0,96,28.3,277,25.9
2021-07-11T08:00,25.7,58,16.9,913.6,0,100,28,277,26.5
2021-07-11T09:00,25.1,62,17.4,913.1,0.1,100,25.1,277,26.3
2021-07-11T10:00,24.3,67,17.7,912.4,0.1,100,20.8,279,25.7
2021-07-11T11:00,24.1,68,17.8,912.2,0,100,18,272,25.4
2021-07-11T12:00,23.4,72,18,912.3,0,85,19.4,270,24.9
2021-07-11T13:00,22.5,77,18.2,912.8,0,55,18.5,263,24.2
2021-07-11T14:00,21.7,81,18.3,913.2,0,41,18.2,261,23.5
2021-07-11T15:00,21.3,84,18.4,913.5,0,47,16.9,259,23
2021-07-11T16:00,20.9,86,18.5,914.2,0.1,67,16.5,259,22.6
2021-07-11T17:00,20.5,89,18.7,914.6,0.6,100,16.2,257,22.4
2021-07-11T18:00,20,93,18.9,914.7,1.2,100,15.5,258,22.1
2021-07-11T19:00,19.8,94,18.7,914.7,0.5,100,16.2,253,21.9
2021-07-11T20:00,19.6,95,18.8,913.4,0.1,100,16.6,257,21.7
2021-07-11T21:00,19.6,95,18.8,913,0,100,15.3,255,21.6
2021-07-11T22:00,19.8,95,18.9,912,0,93,14.3,245,21.6
2021-07-11T23:00,19.9,94,18.9,912.3,0,80,16.3,245,21.5
2021-07-12T00:00,20.1,93,18.9,913,0.1,77,17.4,248,21.5
2021-07-12T01:00,20,93,18.9,913.5,0.3,67,17.3,253,21.4
2021-07-12T02:00,20.4,92,19.1,914.1,0.2,64,19.8,258,21.6
2021-07-12T03:00,20.9,91,19.4,914.3,0.3,85,25,263,21.9
2021-07-12T04:00,21.2,90,19.4,914.3,0.4,89,23.6,263,22.2
2021-07-12T05:00,21.7,87,19.4,914.5,0.3,100,25.9,268,22.3
2021-07-12T06:00,22.2,84,19.3,914.3,0.2,100,26.7,272,22.6
2021-07-12T07:00,25.1,67,18.7,913.6,0.1,98,25.2,273,24
2021-07-12T08:00,25.5,67,18.8,913.7,0.3,100,26.3,272,25.1
2021-07-12T09:00,25.2,68,18.9,913,0.6,92,26.3,269,25.8
2021-07-12T10:00,24.4,71,18.8,912.5,0.2,80,21.3,276,25.6
2021-07-12T11:00,24.1,70,18.3,912.2,0,76,20.2,271,25
2021-07-12T12:00,23.4,72,18.1,912.4,0,61,19.5,265,24.4
2021-07-12T13:00,22.7,75,18,913.1,0,51,17.9,260,23.8
2021-07-12T14:00,22.1,79,18.2,913.5,0,49,16.9,258,23.3
2021-07-12T15:00,21.7,81,18.3,914.4,0,60,16.3,256,22.9
2021-07-12T16:00,21.3,84,18.4,914.8,0,58,15.3,255,22.6
2021-07-12T17:00,21,85,18.5,915,0,100,15,260,22.4
2021-07-12T18:00,20.9,87,18.6,914.7,0.1,100,15.2,263,22.2
2021-07-12T19:00,21.1,86,18.7,914.2,0,100,15.9,265,22.1
2021-07-12T20:00,21.1,87,18.8,913.5,0.2,100,15.2,265,22.1
2021-07-12T21:00,20.8,89,19,913.2,0.3,100,15.7,261,22
2021-07-12T22:00,20.3,94,19.4,912.8,0.7,100,15.7,259,21.8
2021-07-12T23:00,20.2,95,19.4,912.6,0.9,96,15.7,261,21.7
2021-07-13T00:00,20.1,95,19.2,913,1,100,16.9,259,21.6
2021-07-13T01:00,20.1,95,19.2,913.3,1,83,17.4,263,21.5
2021-07-13T02:00,20.3,95,19.4,914.1,1,100,17.5,261,21.6
2021-07-13T03:00,20.7,95,20,914.7,0.9,100,17.9,260,21.9
2021-07-13T04:00,20.9,95,20.1,915.1,0.9,100,17.7,265,22
2021-07-13T05:00,21.4,93,20.3,915.1,0.7,100,16.9,269,22.4
2021-07-13T06:00,21.7,93,20.4,915.2,1,100,19.8,271,22.7
2021-07-13T07:00,22.3,83,19.2,914.7,0.2,100,17.3,270,22.7
2021-07-13T08:00,22.8,80,19.2,914.9,0.2,100,21.3,273,23.1
2021-07-13T09:00,22.8,80,19.2,914.7,0.3,100,20.9,270,23.3
2021-07-13T10:00,22.7,81,19.3,913.8,0.3,95,17.7,264,23.2
2021-07-13T11:00,22.4,82,19.2,913.6,0.3,82,17.5,262,23.1
2021-07-13T12:00,22.2,83,19.2,913.9,0.3,76,21.1,262,22.9
2021-07-13T13:00,21.4,86,19,914.2,0.3,98,19.5,265,22.5
2021-07-13T14:00,20.7,91,19.1,914.4,0.3,87,19.2,264,22
2021-07-13T15:00,20.4,91,19,915,0.4,91,20,263,21.7
2021-07-13T16:00,20.2,92,18.9,915.2,0.4,82,19.2,262,21.5
2021-07-13T17:00,19.9,93,18.7,915.7,0.3,95,17.7,265,21.3
2021-07-13T18:00,19.7,93,18.6,915.5,0.2,96,17.3,266,21.2
2021-07-13T19:00,20.3,91,18.7,915,0,91,17.7,274,21.1
2021-07-13T20:00,20.3,90,18.6,914.1,0,100,17.4,276,21.1
2021-07-13T21:00,20.3,90,18.6,913.9,0,99,18,271,21
2021-07-13T22:00,20.4,90,18.6,913.3,0,100,16.6,266,21
2021-07-13T23:00,20.3,90,18.6,913.2,0,100,17.1,262,21
2021-07-14T00:00,20.2,90,18.5,913.8,0.4,100,16.9,259,21
2021-07-14T01:00,19.8,93,18.6,914.1,0.6,100,16.8,260,20.9
2021-07-14T02:00,20,94,18.9,914.5,0.7,100,17.4,257,21
2021-07-14T03:00,20.5,93,19.3,914.9,0.9,100,18.1,257,21.3
2021-07-14T04:00,20.7,93,19.5,914.7,0.8,100,18.5,262,21.6
2021-07-14T05:00,21.1,92,19.7,915.1,0.6,100,21.6,266,21.8
2021-07-14T06:00,21.7,88,19.6,915.6,0.7,100,23,269,22.2
2021-07-14T07:00,22.8,82,19.6,914.8,0.9,100,23.8,274,22.9
2021-07-14T08:00,23.1,81,19.7,914.8,0.9,100,24.1,273,23.5
2021-07-14T09:00,23,83,19.9,914.2,0.9,100,22.7,270,24
2021-07-14T10:00,22.1,90,20.4,912.3,0.8,77,17.1,263,23.7
2021-07-14T11:00,21.8,89,20,912.3,1.1,86,15.7,259,23.4
2021-07-14T12:00,21.4,91,19.9,913.1,1.7,50,17.9,260,22.9
2021-07-14T13:00,20.9,92,19.6,913.7,0.9,81,15.9,264,22.4
2021-07-14T14:00,20.6,91,19.1,914.2,1.1,85,15.2,265,21.9
2021-07-14T15:00,20.3,91,18.7,914.8,1,91,15.9,264,21.5
2021-07-14T16:00,20.1,91,18.5,915.4,0.3,90,15.5,265,21.3
2021-07-14T17:00,20,91,18.5,915.5,0.4,66,14.8,264,21.1
2021-07-14T18:00,19.8,92,18.4,915.6,0.5,100,13.8,263,21
2021-07-14T19:00,19.9,93,18.8,914.9,1.4,100,15.6,263,21
2021-07-14T20:00,20.1,93,18.9,914.6,1.2,100,16.6,268,21
2021-07-14T21:00,19.9,92,18.6,913.8,1.2,95,16.6,268,20.9
2021-07-14T22:00,19.7,92,18.3,914,1.1,100,16.8,260,20.7
2021-07-14T23:00,19.5,92,18.2,914,1,79,16.7,256,20.6
2021-07-15T00:00,19.5,92,18.2,914.1,0.9,57,17.9,255,20.5
2021-07-15T01:00,19.4,93,18.3,914.2,0.7,62,17.4,257,20.5
2021-07-15T02:00,19.7,93,18.5,914.8,0.8,81,18.8,263,20.6
2021-07-15T03:00,20,93,18.9,915.1,1,92,17.7,258,20.9
2021-07-15T04:00,20.7,88,18.7,915.1,0.7,100,20.3,264,21.5
2021-07-15T05:00,21.7,84,18.8,915.2,0.6,100,24.2,266,21.9
2021-07-15T06:00,21.9,83,18.8,915,0.6,100,24.3,264,22.2
2021-07-15T07:00,23.1,76,18.7,914.8,0.4,100,25.1,262,22.8
2021-07-15T08:00,23.7,74,18.8,914.2,0.4,100,26.4,265,23.8
2021-07-15T09:00,23.6,74,18.7,913.8,0.4,100,22.2,262,24.1
2021-07-15T10:00,23.2,78,19,912.5,0.7,100,22.5,264,24.2
2021-07-15T11:00,21.9,87,19.7,912.7,0.7,100,18.6,260,23.6
2021-07-15T12:00,21.3,91,19.8,912.8,0.6,65,16.3,256,23
2021-07-15T13:00,20.6,93,19.5,913.4,1.6,100,17,257,22.3
2021-07-15T14:00,20.1,93,19,913.7,1,100,15.5,257,21.8
2021-07-15T15:00,19.8,94,18.8,914.4,1,100,15.1,252,21.5
2021-07-15T16:00,19.7,95,18.8,915.2,0.9,100,13.8,242,21.3
2021-07-15T17:00,19.6,95,18.8,915.6,0.9,100,13.9,239,21.1
2021-07-15T18:00,19.6,95,18.9,915.3,0.6,100,14.2,240,21
2021-07-15T19:00,19.8,98,19.4,915.3,1.6,100,13.2,241,21.1
2021-07-15T20:00,19.8,98,19.5,914.8,2.4,100,12.5,237,21.1
2021-07-15T21:00,19.8,98,19.5,914.1,1.7,100,13.2,244,21.1
2021-07-15T22:00,19.8,98,19.5,914.6,1.5,100,10.7,237,21.1
2021-07-15T23:00,19.8,98,19.5,914.8,1.3,100,11.3,233,21
2021-07-16T00:00,19.8,98,19.5,915.3,1,100,11,229,21
2021-07-16T01:00,19.7,99,19.6,916,1.2,100,11.2,225,21
2021-07-16T02:00,20,99,19.8,916.5,1.5,100,13.8,231,21.2
2021-07-16T03:00,20.5,99,20.3,917,1.6,91,16.6,240,21.6
2021-07-16T04:00,20.9,98,20.5,916.8,1.5,100,17.1,245,21.9
2021-07-16T05:00,21.1,97,20.7,917.3,1.3,100,17.1,248,22.2
2021-07-16T06:00,21.2,96,20.5,917.7,1.1,100,13.7,247,22.2
2021-07-16T07:00,21.3,93,20.1,917.3,1.2,100,13.5,245,22.3
2021-07-16T08:00,21.3,93,20.1,917.2,1.8,100,14,252,22.2
2021-07-16T09:00,21.4,95,20.5,916.6,1.6,100,13.8,255,22.2
2021-07-16T10:00,21.6,95,20.8,915.4,2,90,13.6,258,22.3
2021-07-16T11:00,21.5,94,20.4,915,0.7,100,13.9,253,22.2
2021-07-16T12:00,21.9,90,20.2,915.3,0,100,12.5,258,22.2
2021-07-16T13:00,21.6,88,19.5,915.8,0,97,12.6,265,22
2021-07-16T14:00,21.1,88,19.1,916.2,0,98,12.2,272,21.8
2021-07-16T15:00,20.8,89,19,916.7,0,91,12.2,268,21.5
2021-07-16T16:00,20.6,91,19,917.3,0.3,83,11.9,267,21.4
2021-07-16T17:00,20.2,93,19,917.3,0.3,100,11.3,253,21.2
2021-07-16T18:00,19.9,94,18.9,917.4,0.2,100,12.2,256,21
2021-07-16T19:00,19.6,97,19.1,917.3,1.5,100,12.7,241,20.9
2021-07-16T20:00,19.5,98,19.1,916.7,0.5,100,11.6,244,20.9
2021-07-16T21:00,19.5,98,19.2,915.9,0,100,10.2,252,20.9
2021-07-16T22:00,19.6,98,19.2,915.9,0,100,10.2,252,20.9
2021-07-16T23:00,19.7,98,19.3,916.3,0,100,8.9,256,20.9
2021-07-17T00:00,19.8,97,19.3,916.5,0,100,10.6,260,20.9
2021-07-17T01:00,19.8,97,19.3,916.9,0,100,12,263,20.8
2021-07-17T02:00,20.1,96,19.4,917.5,0.1,100,15.1,270,21
2021-07-17T03:00,21,91,19.4,917.5,0.2,96,17.4,277,21.3
2021-07-17T04:00,21.8,85,19.2,917.6,0.1,80,19.3,284,21.8
2021-07-17T05:00,22.7,79,18.9,917.2,0.1,100,20.1,285,22.5
2021-07-17T06:00,23.7,74,18.8,917.4,0.1,83,19.1,281,23.1
2021-07-17T07:00,25.2,66,18.5,916.6,0.2,77,19.8,282,24.4
2021-07-17T08:00,25.2,67,18.7,916.5,0.3,96,18.6,279,24.9
2021-07-17T09:00,25.1,68,18.9,915.7,0.1,100,17.5,278,25.2
2021-07-17T10:00,25.4,68,19,914.6,0,68,12.7,295,25.5
2021-07-17T11:00,25.2,69,19.1,914.7,0,84,11.6,300,25.4
2021-07-17T12:00,24.1,76,19.6,915.4,0.7,93,8.6,268,24.8
2021-07-17T13:00,23.1,81,19.7,915.9,0.2,100,7.9,254,23.9
2021-07-17T14:00,22.6,84,19.8,916.3,0,89,9.3,254,23.2
2021-07-17T15:00,22,87,19.7,916.7,0,100,10.6,252,22.7
2021-07-17T16:00,21.5,89,19.6,916.9,0,100,11.6,248,22.4
2021-07-17T17:00,21.1,90,19.4,916.9,0,100,14,247,22.1
2021-07-17T18:00,20.7,92,19.3,916.5,0.2,100,14.2,246,21.9
2021-07-17T19:00,20.3,96,19.6,916.1,0.3,100,14.9,250,21.8
2021-07-17T20:00,20.1,98,19.7,915.4,0.6,100,14.1,255,21.7
2021-07-17T21:00,20.1,98,19.7,914.9,0.5,100,13.3,257,21.6
2021-07-17T22:00,20,97,19.6,914.8,0.9,100,13,272,21.5
2021-07-17T23:00,19.9,96,19.3,914.5,1.2,89,14,270,21.4
2021-07-18T00:00,19.7,95,19,914.9,0.7,89,14.8,267,21.2
2021-07-18T01:00,19.6,96,19,915.1,0.2,100,15.6,262,21.1
2021-07-18T02:00,19.7,96,19,915.6,0,100,15.5,257,21.2
2021-07-18T03:00,20.4,91,18.9,916.1,0.2,100,18.3,255,21.5
2021-07-18T04:00,21.1,88,18.9,916.3,0.3,100,17.2,254,22
2021-07-18T05:00,22.6,79,18.8,916.7,0.4,100,19.8,258,22.7
2021-07-18T06:00,23,78,18.9,916.6,0.3,100,21.5,261,23.3
2021-07-18T07:00,22.6,79,18.9,916.3,0.1,100,21.2,260,23.7
2021-07-18T08:00,23,77,18.8,915.6,0.3,100,22.3,261,24.3
2021-07-18T09:00,23.1,77,18.8,915.2,0.2,100,22.9,263,24.3
2021-07-18T10:00,22.8,78,18.8,914.8,0.3,93,20.3,264,24.3
2021-07-18T11:00,22.6,78,18.7,914.3,0.4,100,18.2,256,24.1
2021-07-18T12:00,22.1,82,18.8,914.6,0.2,69,18.9,252,23.6
2021-07-18T13:00,21.4,86,19,914.9,0.1,99,18.4,258,23
2021-07-18T14:00,20.8,89,19,915.3,0.4,100,17.6,259,22.4
2021-07-18T15:00,20.4,91,18.9,916.1,0.4,100,15.8,270,22
2021-07-18T16:00,20.2,93,19,916.2,0.6,100,15.2,275,21.7
2021-07-18T17:00,20.2,93,19.1,916.3,0.4,100,15.2,277,21.5
2021-07-18T18:00,20.2,94,19.2,916.2,0.3,100,14.5,276,21.5
2021-07-18T19:00,20.1,96,19.4,916.1,0.6,100,14,269,21.4
2021-07-18T20:00,20,96,19.4,915.7,0.4,100,13.8,264,21.4
2021-07-18T21:00,19.9,96,19.2,915,0.2,100,13.6,259,21.3
2021-07-18T22:00,19.7,95,18.9,914.8,0.2,98,14.2,261,21.1
2021-07-18T23:00,19.5,95,18.7,914.6,0.2,100,14.6,260,21
2021-07-19T00:00,19.4,95,18.6,915.6,0.7,100,13.8,264,20.9
2021-07-19T01:00,19.3,96,18.6,915.6,0.6,100,14.2,263,20.8
2021-07-19T02:00,19.7,95,19,916.5,0.5,100,16.3,264,21
2021-07-19T03:00,20.5,92,19.1,916.3,0.1,47,22.7,266,21.2
2021-07-19T04:00,22.2,80,18.6,916.5,0,87,26.3,273,22
2021-07-19T05:00,23.7,72,18.5,916.5,0,93,25,277,23.5
2021-07-19T06:00,24.8,67,18.3,916.6,0,100,25.4,277,24.7
2021-07-19T07:00,25.6,64,18.2,916.3,0,100,25.7,276,25.2
2021-07-19T08:00,25.9,62,18.2,915.8,0,81,24.9,274,25.6
2021-07-19T09:00,26.3,61,18.2,915.2,0.1,63,24.1,272,26.3
2021-07-19T10:00,26.1,63,18.4,914.1,0.1,57,21,275,26.5
2021-07-19T11:00,25.3,66,18.5,914.2,0.2,100,20.9,274,26.3
2021-07-19T12:00,24.5,69,18.5,915.1,0.1,81,15.1,271,25.6
2021-07-19T13:00,23.8,71,18.2,916,0,68,20.6,274,24.7
2021-07-19T14:00,23.1,74,18.2,916.4,0,100,18,272,23.9
2021-07-19T15:00,22.3,78,18.4,917,0,100,18.7,272,23.3
2021-07-19T16:00,21.8,82,18.5,917.8,0,100,18.7,271,22.9
2021-07-19T17:00,21.4,84,18.5,918.2,0,100,16.6,271,22.6
2021-07-19T18:00,21.2,85,18.5,917.9,0,100,16.2,267,22.4
2021-07-19T19:00,20.6,89,18.8,917.5,0,100,17.3,269,22.2
2021-07-19T20:00,20.4,90,18.6,916.9,0,100,18,270,22
2021-07-19T21:00,20.1,90,18.5,916.3,0,100,18,270,21.8
2021-07-19T22:00,20.1,90,18.4,916,0,100,17.6,271,21.7
2021-07-19T23:00,20.1,89,18.3,916.4,0,100,16.9,269,21.6
2021-07-20T00:00,20.2,89,18.3,917,0,100,16.6,268,21.6
2021-07-20T01:00,20.3,88,18.3,917.5,0,100,15.9,266,21.6
2021-07-20T02:00,20.8,87,18.5,918.1,0,66,17.7,264,21.8
2021-07-20T03:00,21.9,80,18.3,918.2,0,79,24.5,267,22.5
2021-07-20T04:00,23.3,73,18.1,918.2,0,100,25.2,272,23.6
2021-07-20T05:00,24.5,67,18,918.6,0,100,24.8,269,24.7
2021-07-20T06:00,25.3,64,18,918.8,0.1,100,25.6,270,25.7
2021-07-20T07:00,26.1,62,18.2,918.1,0.1,65,25.6,272,26.5
2021-07-20T08:00,26.9,60,18.5,917.7,0,42,26.7,274,27.4
2021-07-20T09:00,27.3,61,19,917,0,55,24.9,273,28
2021-07-20T10:00,25.7,66,18.8,916.4,0.5,77,21.9,279,27.9
2021-07-20T11:00,25.2,66,18.4,916.6,0,75,17.8,284,27.2
2021-07-20T12:00,24.4,69,18.4,917.1,0,92,17.6,281,26.1
2021-07-20T13:00,23.9,70,18.1,917.9,0,70,17.5,278,25.3
2021-07-20T14:00,22.5,77,18.2,918.4,0.1,100,16.6,275,24.4
2021-07-20T15:00,22.2,78,18.2,918.9,0,100,15.1,273,23.7
2021-07-20T16:00,21.7,82,18.4,919,0,100,15.5,271,23.3
2021-07-20T17:00,21.3,85,18.6,919,0,100,15.8,271,22.9
2021-07-20T18:00,20.9,86,18.5,918.5,0,100,16.6,272,22.6
2021-07-20T19:00,20.9,88,18.9,917.9,0,100,17.7,272,22.5
2021-07-20T20:00,20.9,88,18.8,917.1,0,100,18,273,22.4
2021-07-20T21:00,20.9,87,18.7,916.5,0,100,18.4,274,22.3
2021-07-20T22:00,21,86,18.5,915.9,0,100,16.6,269,22.3
2021-07-20T23:00,21.1,85,18.5,916.4,0,100,18,269,22.3
2021-07-21T00:00,21.2,85,18.6,916.4,0,100,18.4,269,22.3
2021-07-21T01:00,21.2,85,18.7,916.6,0,100,19.1,269,22.2
2021-07-21T02:00,21.4,86,19,917.1,0,100,18.4,267,22.3
2021-07-21T03:00,21.7,85,19,917.3,0.3,79,23.1,268,22.8
2021-07-21T04:00,22.4,84,19.5,917.4,0.1,71,25.2,270,23.1
2021-07-21T05:00,23.5,79,19.7,917.7,0,79,26.7,273,24.2
2021-07-21T06:00,24,75,19.3,917.6,0.1,89,28.2,276,24.9
2021-07-21T07:00,24.7,70,19,917.4,0.2,77,22.8,275,25.5
2021-07-21T08:00,24.7,72,19.3,916.2,0.6,77,24.1,280,25.7
2021-07-21T09:00,22.4,82,19.1,916.5,1.5,100,20,278,25.2
2021-07-21T10:00,21.8,87,19.6,915.5,0.6,74,16.9,271,24.5
2021-07-21T11:00,21.2,88,19.2,915.2,0.9,92,22.4,274,24.1
2021-07-21T12:00,21,90,19.4,915.8,0.3,98,20.5,271,23.5
2021-07-21T13:00,20.7,91,19.2,916.3,0.3,100,21.6,274,22.9
2021-07-21T14:00,20.1,92,18.8,916.5,0.6,85,20.5,273,22.3
2021-07-21T15:00,20.1,93,18.9,916.8,0.1,100,19.8,269,22
2021-07-21T16:00,20,93,18.8,917.2,0,100,20.2,265,21.8
2021-07-21T17:00,20,93,18.8,916.7,0,84,20.4,261,21.7
2021-07-21T18:00,19.9,94,18.9,916.4,0.3,100,23.9,263,21.5
2021-07-21T19:00,20.2,93,19,915.9,0.3,100,23.1,266,21.5
2021-07-21T20:00,19.9,93,18.6,915.1,0.3,100,22.4,264,21.3
2021-07-21T21:00,19.6,92,18.3,914.3,0.2,100,22.5,263,21.1
2021-07-21T22:00,19.5,92,18.1,913.5,0.2,97,20.5,259,21
2021-07-21T23:00,19.4,91,18,913.7,0.2,99,20.9,259,20.9
2021-07-22T00:00,19.5,91,18,913.5,0.2,65,22.5,258,20.8
2021-07-22T01:00,19.6,90,18,913.5,0.1,55,24.3,258,20.7
2021-07-22T02:00,20,89,18.2,914,0.3,45,25.1,258,20.8
2021-07-22T03:00,20,93,18.8,914.5,0.6,70,24.8,257,21.1
2021-07-22T04:00,20.2,93,19.1,914.4,0.5,100,31.4,257,21.2
2021-07-22T05:00,20.7,92,19.4,914.5,0.7,100,33.5,258,21.5
2021-07-22T06:00,21,92,19.6,914.8,0.8,100,31.1,260,21.7
2021-07-22T07:00,21.6,89,19.6,914.4,0.8,100,28,262,22
2021-07-22T08:00,21.9,90,20.1,913.7,0.7,100,28.5,260,22.3
2021-07-22T09:00,21.8,90,20.1,913.2,0.7,100,28.9,259,22.3
2021-07-22T10:00,21.2,91,19.6,912.5,1,91,23.8,268,22.1
2021-07-22T11:00,20.9,91,19.3,912.4,1.4,86,22.7,268,21.9
2021-07-22T12:00,20.5,91,19,913.2,1.1,94,23.1,273,21.6
2021-07-22T13:00,20.3,91,18.8,913.6,0.9,97,22.8,275,21.3
